"order_id","person_id","order_date","status","total_amount","currency","payment_method","shipping_method","notes"
5534,2939,"2021-11-03","Delivered",54.95,"GBP","klarna","express",""
5535,3266,"2022-02-23","Shipped",489.95,"GBP","debit_card","express",""
5536,4263,"2021-02-01","Pending",1358.95,"USD","klarna","express",""
5537,2756,"2024-04-14","Returned",163.95,"EUR","apple_pay","express","Please leave at front door"
5538,4523,"2024-07-05","Processing",1470.99,"EUR","klarna","standard",""
5539,776,"2023-03-30","Cancelled",1487.99,"EUR","apple_pay","pickup_point",""
5540,8747,"2023-06-13","Refunded",458.95,"EUR","credit_card","ups",""
5541,3899,"2025-05-16","Processing",535.95,"USD","google_pay","express",""
5542,3552,"2024-11-15","Cancelled",100.95,"USD","bank_transfer","express",""
5543,8413,"2022-11-04","Refunded",1194.99,"EUR","apple_pay","overnight",""
5544,4683,"2021-09-16","Pending",23.99,"EUR","credit_card","economy",""
5545,9008,"2021-02-20","Processing",294.99,"USD","klarna","express",""
5546,2310,"2024-09-17","Refunded",568.99,"EUR","apple_pay","express",""
5547,2197,"2022-02-01","Returned",73.99,"EUR","paypal","overnight",""
5548,3668,"2023-09-21","Returned",440.95,"USD","credit_card","overnight",""
5549,2166,"2024-05-02","Returned",599.99,"USD","klarna","overnight",""
5550,1332,"2023-08-10","Shipped",14.95,"EUR","apple_pay","fedex",""
5551,9001,"2021-03-18","Cancelled",1156.95,"EUR","bank_transfer","standard",""
5552,6593,"2023-02-17","Shipped",1097.95,"GBP","klarna","standard",""
5553,7685,"2025-06-09","Processing",931.99,"USD","debit_card","fedex",""
5554,6063,"2023-01-23","Cancelled",834.99,"EUR","credit_card","pickup_point",""
5555,6165,"2024-07-18","Delivered",1313.99,"EUR","google_pay","fedex",""
5556,812,"2023-01-12","Delivered",850.95,"EUR","paypal","dhl",""
5557,1087,"2021-08-05","Pending",1294.95,"EUR","google_pay","dhl",""
5558,7539,"2025-02-26","Refunded",304.99,"USD","apple_pay","pickup_point",""
5559,2517,"2023-05-01","Returned",497.95,"USD","bank_transfer","pickup_point",""
5560,1768,"2025-06-24","Returned",339.95,"EUR","google_pay","pickup_point",""
5561,3311,"2023-04-03","Returned",442.95,"USD","debit_card","pickup_point",""
5562,2007,"2025-11-29","Processing",1057.95,"GBP","debit_card","pickup_point",""
5563,2039,"2021-03-10","Returned",61.99,"EUR","credit_card","express",""
5564,1354,"2025-10-02","Delivered",1450.99,"GBP","apple_pay","economy",""
5565,8315,"2023-01-26","Pending",1061.95,"USD","credit_card","dhl",""
5566,5158,"2023-11-13","Delivered",649.99,"USD","debit_card","economy",""
5567,784,"2023-05-08","Shipped",483.95,"USD","bank_transfer","ups",""
5568,7328,"2022-06-06","Returned",846.95,"GBP","google_pay","economy",""
5569,7493,"2025-04-06","Delivered",1236.99,"GBP","bank_transfer","express",""
5570,6745,"2021-08-22","Cancelled",274.99,"USD","paypal","economy",""
5571,6162,"2025-07-20","Returned",674.95,"EUR","credit_card","fedex",""
5572,2224,"2024-08-26","Returned",1076.95,"EUR","debit_card","overnight",""
5573,3957,"2022-06-17","Processing",1470.95,"GBP","debit_card","dhl",""
5574,6985,"2024-07-22","Returned",276.95,"USD","google_pay","overnight",""
5575,5971,"2023-02-10","Processing",1272.99,"EUR","apple_pay","express",""
5576,1199,"2023-06-25","Processing",152.95,"EUR","paypal","express",""
5577,4454,"2024-01-30","Returned",557.99,"GBP","google_pay","dhl",""
5578,4774,"2025-04-16","Processing",665.99,"USD","credit_card","dhl",""
5579,3170,"2022-04-08","Pending",1261.99,"USD","apple_pay","fedex",""
5580,4306,"2022-12-30","Pending",643.99,"EUR","debit_card","fedex",""
5581,7655,"2025-02-28","Cancelled",978.99,"GBP","bank_transfer","ups",""
5582,7727,"2021-10-02","Processing",647.95,"EUR","klarna","economy",""
5583,7995,"2022-12-26","Processing",1457.95,"GBP","apple_pay","economy",""
5584,6210,"2022-04-26","Returned",1206.99,"USD","debit_card","ups",""
5585,6371,"2023-07-02","Returned",103.99,"GBP","credit_card","ups",""
5586,1900,"2025-07-03","Cancelled",238.95,"USD","klarna","express","Do not leave in direct sunlight"
5587,8462,"2023-05-10","Shipped",370.95,"EUR","debit_card","standard",""
5588,2723,"2025-05-31","Shipped",674.99,"GBP","apple_pay","express",""
5589,6017,"2024-01-01","Shipped",201.95,"GBP","paypal","overnight",""
5590,6214,"2022-01-02","Processing",1169.95,"GBP","paypal","dhl",""
5591,6520,"2022-03-24","Pending",464.95,"USD","paypal","fedex",""
5592,8453,"2022-03-05","Processing",599.99,"EUR","google_pay","express",""
5593,1013,"2023-08-03","Cancelled",1368.99,"GBP","credit_card","fedex",""
5594,8376,"2023-12-23","Processing",1255.95,"EUR","credit_card","overnight",""
5595,7408,"2021-09-05","Refunded",1222.99,"USD","credit_card","overnight","Ring doorbell twice"
5596,8053,"2022-05-21","Shipped",1437.95,"EUR","credit_card","dhl",""
5597,8338,"2021-10-14","Processing",564.95,"USD","paypal","fedex","Please pack carefully"
5598,4899,"2022-12-14","Refunded",616.95,"USD","klarna","economy",""
5599,4675,"2024-02-18","Returned",379.95,"EUR","bank_transfer","fedex",""
5600,6647,"2022-05-26","Returned",1050.95,"GBP","credit_card","overnight",""
5601,3305,"2023-05-31","Shipped",778.99,"EUR","apple_pay","overnight",""
5602,4563,"2023-01-12","Returned",868.95,"GBP","debit_card","standard",""
5603,6501,"2021-09-07","Delivered",968.95,"USD","klarna","dhl",""
5604,2466,"2023-04-03","Delivered",196.95,"USD","paypal","dhl",""
5605,1132,"2022-02-19","Processing",1499.99,"EUR","credit_card","ups",""
5606,7379,"2021-12-28","Processing",596.99,"USD","debit_card","economy","Residential address"
5607,4353,"2023-06-12","Processing",686.95,"USD","credit_card","express",""
5608,7601,"2022-06-26","Pending",894.99,"GBP","paypal","express",""
5609,3850,"2025-02-14","Shipped",287.95,"USD","debit_card","express",""
5610,6339,"2023-04-12","Pending",1470.95,"GBP","google_pay","economy",""
5611,4968,"2025-07-25","Pending",869.95,"USD","klarna","dhl",""
5612,1157,"2023-08-30","Shipped",1324.95,"USD","credit_card","ups",""
5613,6026,"2021-12-25","Processing",939.99,"USD","apple_pay","fedex",""
5614,4520,"2024-12-10","Refunded",1300.99,"USD","paypal","ups",""
5615,6626,"2023-07-04","Shipped",943.95,"EUR","credit_card","standard",""
5616,9758,"2022-06-07","Refunded",513.99,"USD","credit_card","dhl",""
5617,3589,"2023-03-23","Shipped",1453.99,"USD","bank_transfer","express",""
5618,9609,"2025-02-11","Refunded",826.99,"GBP","apple_pay","economy",""
5619,5528,"2025-03-30","Refunded",205.99,"EUR","google_pay","economy",""
5620,9173,"2022-12-06","Processing",202.95,"EUR","bank_transfer","ups",""
5621,6179,"2021-03-24","Cancelled",1088.95,"USD","credit_card","fedex",""
5622,2342,"2022-11-20","Processing",1314.99,"GBP","klarna","express",""
5623,9381,"2024-05-07","Refunded",249.95,"GBP","credit_card","economy",""
5624,2411,"2021-04-14","Shipped",1106.99,"EUR","bank_transfer","express",""
5625,4289,"2025-07-19","Shipped",504.99,"EUR","debit_card","ups",""
5626,1016,"2022-08-07","Delivered",30.95,"USD","paypal","fedex",""
5627,9187,"2023-06-08","Pending",1207.99,"USD","apple_pay","economy",""
5628,7740,"2022-05-03","Shipped",65.99,"EUR","credit_card","overnight",""
5629,5706,"2025-10-12","Cancelled",1068.95,"GBP","bank_transfer","economy",""
5630,5492,"2021-08-22","Refunded",814.99,"USD","bank_transfer","overnight",""
5631,5059,"2022-01-28","Pending",493.99,"GBP","google_pay","economy",""
5632,4635,"2025-12-05","Refunded",1162.99,"USD","bank_transfer","economy",""
5633,4665,"2024-04-07","Processing",1486.99,"EUR","paypal","fedex",""
5634,1161,"2021-08-27","Delivered",208.95,"EUR","debit_card","pickup_point",""
5635,7358,"2021-12-04","Delivered",1252.95,"USD","apple_pay","economy",""
5636,6100,"2024-08-18","Delivered",177.99,"GBP","klarna","dhl",""
5637,8327,"2024-02-12","Pending",298.95,"GBP","bank_transfer","overnight",""
5638,2433,"2025-07-14","Delivered",1333.99,"USD","bank_transfer","fedex",""
5639,4723,"2023-10-10","Returned",774.95,"EUR","apple_pay","ups",""
5640,2305,"2021-06-27","Shipped",474.95,"USD","apple_pay","pickup_point",""
5641,3127,"2024-04-23","Processing",330.99,"GBP","google_pay","pickup_point",""
5642,5161,"2022-09-25","Processing",521.99,"USD","google_pay","overnight",""
5643,4672,"2025-09-21","Shipped",849.95,"GBP","credit_card","ups",""
5644,3635,"2024-02-22","Returned",1450.99,"EUR","debit_card","dhl",""
5645,5429,"2023-12-07","Processing",1429.99,"EUR","klarna","express","Leave with neighbor if not home"
5646,9638,"2023-02-15","Refunded",215.99,"GBP","paypal","dhl",""
5647,8033,"2024-05-27","Cancelled",860.99,"GBP","klarna","ups",""
5648,8179,"2025-04-25","Cancelled",140.99,"EUR","google_pay","fedex",""
5649,966,"2023-04-18","Pending",198.99,"GBP","bank_transfer","standard",""
5650,7704,"2024-04-22","Returned",735.99,"USD","klarna","express",""
5651,1568,"2025-07-22","Cancelled",119.99,"USD","bank_transfer","pickup_point",""
5652,8641,"2021-09-03","Refunded",1071.95,"USD","google_pay","standard",""
5653,9510,"2021-08-05","Refunded",166.95,"USD","bank_transfer","economy",""
5654,3646,"2022-10-15","Cancelled",647.95,"EUR","paypal","dhl",""
5655,8471,"2021-12-28","Shipped",42.95,"USD","paypal","economy",""
5656,6469,"2025-10-05","Delivered",1020.95,"EUR","google_pay","ups",""
5657,5962,"2023-04-23","Refunded",1199.95,"EUR","google_pay","pickup_point",""
5658,2211,"2021-11-10","Processing",1186.95,"USD","credit_card","express",""
5659,5047,"2022-10-13","Returned",394.95,"GBP","paypal","express",""
5660,5173,"2023-11-24","Delivered",1115.99,"USD","bank_transfer","dhl",""
5661,4968,"2023-02-07","Processing",157.99,"USD","credit_card","fedex",""
5662,2179,"2023-07-22","Delivered",152.99,"USD","apple_pay","economy",""
5663,2955,"2022-02-12","Returned",443.99,"EUR","google_pay","dhl",""
5664,8972,"2024-07-31","Delivered",1365.99,"EUR","apple_pay","economy",""
5665,5231,"2024-11-09","Cancelled",370.95,"USD","google_pay","ups",""
5666,7234,"2021-08-15","Cancelled",80.99,"EUR","bank_transfer","ups",""
5667,1033,"2025-05-31","Shipped",727.95,"EUR","bank_transfer","overnight",""
5668,5265,"2024-09-22","Cancelled",286.95,"GBP","google_pay","fedex",""
5669,3161,"2024-09-17","Pending",780.95,"EUR","debit_card","express",""
5670,7083,"2022-12-14","Refunded",1343.95,"USD","paypal","express",""
5671,7286,"2024-02-06","Pending",855.95,"GBP","apple_pay","pickup_point",""
5672,2103,"2024-04-25","Processing",616.99,"EUR","klarna","overnight",""
5673,5975,"2021-07-06","Processing",507.99,"USD","apple_pay","fedex",""
5674,3635,"2023-06-23","Refunded",1141.95,"EUR","google_pay","fedex",""
5675,4536,"2023-07-15","Processing",516.95,"USD","paypal","express",""
5676,3485,"2021-02-13","Pending",1017.95,"USD","paypal","standard",""
5677,2037,"2024-05-10","Delivered",1245.99,"USD","bank_transfer","dhl",""
5678,3639,"2025-03-09","Returned",761.95,"EUR","apple_pay","pickup_point",""
5679,599,"2025-04-03","Cancelled",799.99,"GBP","credit_card","dhl",""
5680,5895,"2023-10-11","Refunded",897.95,"USD","paypal","fedex",""
5681,1164,"2025-09-09","Refunded",1442.95,"EUR","bank_transfer","fedex",""
5682,8673,"2023-05-27","Pending",839.95,"GBP","credit_card","express",""
5683,8775,"2022-04-17","Returned",685.95,"GBP","paypal","dhl",""
5684,4493,"2024-11-04","Shipped",1354.99,"USD","bank_transfer","express",""
5685,8605,"2021-04-27","Cancelled",99.99,"EUR","google_pay","economy",""
5686,4036,"2025-04-16","Delivered",689.99,"EUR","bank_transfer","fedex",""
5687,5279,"2024-09-12","Processing",693.99,"GBP","bank_transfer","express",""
5688,4996,"2021-04-29","Processing",509.99,"USD","google_pay","ups",""
5689,3110,"2023-03-02","Cancelled",1100.99,"GBP","klarna","pickup_point",""
5690,9066,"2025-06-02","Returned",1068.99,"EUR","google_pay","fedex",""
5691,595,"2021-07-04","Delivered",23.95,"GBP","paypal","standard",""
5692,1205,"2024-02-29","Refunded",796.95,"USD","credit_card","fedex",""
5693,5584,"2023-10-05","Shipped",1426.99,"GBP","apple_pay","express",""
5694,7,"2022-08-18","Returned",454.99,"GBP","apple_pay","dhl",""
5695,9603,"2024-04-28","Delivered",1470.99,"GBP","paypal","standard",""
5696,9806,"2024-11-21","Delivered",897.95,"GBP","bank_transfer","dhl",""
5697,1113,"2024-11-08","Processing",1220.99,"EUR","bank_transfer","economy",""
5698,6852,"2024-06-04","Delivered",877.95,"EUR","paypal","dhl",""
5699,64,"2022-11-29","Cancelled",450.95,"USD","bank_transfer","dhl",""
5700,9897,"2023-11-01","Processing",494.99,"EUR","credit_card","fedex",""
5701,4041,"2025-09-24","Shipped",1038.99,"USD","google_pay","dhl",""
5702,7435,"2024-02-13","Cancelled",1042.99,"USD","credit_card","overnight",""
5703,1250,"2023-10-30","Shipped",688.95,"USD","apple_pay","economy",""
5704,6596,"2024-09-30","Cancelled",1369.95,"USD","credit_card","overnight",""
5705,6300,"2024-03-22","Returned",397.99,"USD","klarna","ups",""
5706,9120,"2023-07-13","Returned",322.95,"USD","apple_pay","fedex",""
5707,8351,"2022-06-29","Delivered",863.99,"EUR","bank_transfer","overnight",""
5708,7379,"2024-05-29","Cancelled",569.95,"EUR","paypal","fedex",""
5709,6788,"2022-08-12","Pending",965.95,"USD","apple_pay","economy",""
5710,5782,"2025-02-26","Pending",770.95,"EUR","credit_card","express",""
5711,3980,"2023-09-21","Cancelled",431.99,"GBP","apple_pay","overnight",""
5712,8011,"2025-01-21","Processing",1255.99,"USD","klarna","express",""
5713,2483,"2022-07-18","Pending",556.99,"GBP","klarna","standard",""
5714,2218,"2024-04-07","Cancelled",903.95,"GBP","bank_transfer","ups",""
5715,12,"2025-01-28","Pending",1440.99,"EUR","bank_transfer","dhl",""
5716,2076,"2025-09-25","Processing",1062.95,"EUR","bank_transfer","dhl",""
5717,2453,"2024-06-25","Shipped",945.99,"GBP","debit_card","pickup_point",""
5718,7724,"2022-12-13","Returned",1381.95,"GBP","paypal","pickup_point",""
5719,7415,"2022-05-01","Pending",224.95,"GBP","credit_card","standard",""
5720,8868,"2022-07-06","Pending",398.95,"EUR","google_pay","overnight",""
5721,7503,"2023-04-17","Cancelled",499.99,"GBP","bank_transfer","overnight",""
5722,2515,"2024-03-25","Processing",1399.95,"EUR","paypal","standard",""
5723,1607,"2021-01-28","Shipped",124.95,"EUR","debit_card","pickup_point",""
5724,4235,"2021-12-09","Delivered",1369.99,"EUR","debit_card","standard","Do not leave in direct sunlight"
5725,5997,"2023-12-17","Delivered",1050.99,"GBP","google_pay","dhl",""
5726,4042,"2022-07-02","Cancelled",1022.95,"USD","paypal","standard",""
5727,5346,"2022-12-11","Processing",86.95,"EUR","klarna","standard",""
5728,8641,"2022-05-31","Processing",561.95,"USD","bank_transfer","pickup_point",""
5729,3888,"2023-08-29","Processing",202.99,"USD","debit_card","dhl",""
5730,4086,"2022-11-09","Pending",804.95,"GBP","credit_card","pickup_point",""
5731,2375,"2022-11-21","Shipped",163.99,"EUR","paypal","overnight",""
5732,6339,"2024-10-10","Refunded",679.99,"GBP","credit_card","dhl",""
5733,4052,"2025-05-20","Cancelled",1293.95,"USD","apple_pay","pickup_point",""
5734,2908,"2025-12-19","Returned",850.99,"EUR","credit_card","overnight",""
5735,3437,"2024-04-04","Delivered",143.99,"GBP","google_pay","pickup_point",""
5736,7511,"2024-09-01","Pending",206.99,"GBP","credit_card","fedex",""
5737,9692,"2021-12-08","Processing",1210.99,"EUR","apple_pay","fedex",""
5738,6146,"2025-07-11","Processing",271.95,"USD","google_pay","express",""
5739,9894,"2022-05-06","Delivered",902.95,"GBP","debit_card","overnight",""
5740,1504,"2023-05-04","Shipped",538.95,"USD","apple_pay","dhl",""
5741,9599,"2024-06-10","Refunded",571.99,"USD","klarna","express",""
5742,5753,"2023-08-03","Processing",845.99,"USD","apple_pay","pickup_point",""
5743,9232,"2021-08-30","Delivered",355.95,"GBP","google_pay","ups",""
5744,5794,"2024-05-19","Returned",1245.99,"USD","klarna","fedex",""
5745,7020,"2024-11-11","Refunded",46.95,"GBP","credit_card","dhl","ASAP delivery needed"
5746,3775,"2022-04-27","Shipped",193.95,"USD","google_pay","fedex",""
5747,5872,"2021-02-19","Cancelled",480.95,"USD","apple_pay","pickup_point",""
5748,7599,"2023-09-27","Delivered",448.95,"EUR","google_pay","standard",""
5749,2965,"2022-05-29","Shipped",1302.99,"EUR","credit_card","express",""
5750,2428,"2023-03-06","Pending",669.95,"EUR","google_pay","ups",""
5751,4445,"2023-11-10","Cancelled",212.99,"EUR","credit_card","economy",""
5752,8882,"2021-10-11","Shipped",1005.95,"USD","bank_transfer","overnight",""
5753,6359,"2024-09-10","Returned",1347.99,"GBP","klarna","fedex",""
5754,5667,"2024-01-02","Refunded",1246.95,"EUR","credit_card","dhl",""
5755,6141,"2021-05-19","Returned",86.99,"EUR","klarna","fedex",""
5756,5996,"2022-11-26","Refunded",40.95,"USD","apple_pay","express",""
5757,8583,"2023-07-23","Returned",1319.99,"EUR","credit_card","pickup_point",""
5758,4167,"2022-04-20","Returned",256.99,"GBP","debit_card","overnight",""
5759,3653,"2025-07-12","Returned",1416.99,"GBP","klarna","economy",""
5760,2771,"2024-04-15","Delivered",736.99,"USD","klarna","pickup_point",""
5761,8059,"2023-05-20","Processing",1360.95,"EUR","debit_card","overnight",""
5762,9171,"2025-08-15","Delivered",274.95,"USD","google_pay","express",""
5763,9064,"2024-04-30","Shipped",1211.95,"GBP","credit_card","economy",""
5764,1249,"2022-04-17","Delivered",1374.99,"EUR","google_pay","overnight",""
5765,4007,"2022-01-05","Shipped",1453.99,"EUR","bank_transfer","pickup_point",""
5766,5007,"2024-01-24","Shipped",525.99,"GBP","debit_card","overnight",""
5767,2959,"2024-06-10","Cancelled",1347.95,"EUR","apple_pay","fedex",""
5768,2641,"2025-05-10","Delivered",730.95,"GBP","paypal","fedex",""
5769,4567,"2025-06-20","Refunded",839.95,"EUR","apple_pay","express",""
5770,6229,"2024-08-21","Refunded",1240.95,"USD","google_pay","overnight",""
5771,7208,"2024-10-24","Shipped",1033.99,"GBP","google_pay","fedex",""
5772,6768,"2025-06-03","Returned",541.99,"USD","bank_transfer","ups",""
5773,9039,"2022-04-09","Shipped",1274.95,"GBP","paypal","dhl",""
5774,7344,"2023-04-08","Refunded",999.99,"EUR","bank_transfer","pickup_point",""
5775,2048,"2023-01-20","Returned",1057.95,"EUR","klarna","dhl",""
5776,5341,"2022-09-19","Processing",52.99,"GBP","debit_card","express",""
5777,9418,"2023-08-02","Processing",256.95,"USD","bank_transfer","overnight",""
5778,4197,"2022-08-13","Shipped",364.95,"EUR","debit_card","ups",""
5779,704,"2023-07-05","Pending",302.95,"USD","bank_transfer","ups",""
5780,7732,"2025-05-17","Processing",597.99,"EUR","credit_card","economy",""
5781,2657,"2021-12-29","Returned",1095.99,"EUR","klarna","express",""
5782,3001,"2022-06-28","Shipped",253.99,"GBP","debit_card","standard",""
5783,1816,"2021-10-09","Cancelled",1123.95,"GBP","apple_pay","pickup_point",""
5784,5772,"2023-10-22","Processing",717.95,"GBP","klarna","fedex",""
5785,202,"2025-07-17","Processing",413.99,"USD","credit_card","express",""
5786,9868,"2024-11-17","Returned",1017.99,"USD","paypal","ups",""
5787,6952,"2023-11-05","Refunded",732.99,"GBP","bank_transfer","standard",""
5788,5462,"2024-07-03","Returned",733.95,"GBP","klarna","ups",""
5789,6128,"2024-11-12","Refunded",967.95,"USD","apple_pay","pickup_point",""
5790,4080,"2024-12-18","Returned",1122.99,"GBP","google_pay","express",""
5791,9136,"2022-09-30","Cancelled",346.95,"USD","paypal","ups",""
5792,4460,"2021-03-31","Refunded",770.99,"EUR","apple_pay","overnight",""
5793,4119,"2025-05-27","Returned",1163.99,"GBP","paypal","pickup_point",""
5794,1634,"2025-05-06","Shipped",624.95,"GBP","google_pay","economy",""
5795,1692,"2021-06-11","Pending",301.99,"USD","klarna","economy","Business address"
5796,4036,"2024-06-26","Processing",647.99,"USD","credit_card","ups",""
5797,9852,"2024-10-08","Shipped",1038.95,"GBP","google_pay","ups",""
5798,2526,"2025-04-25","Refunded",246.95,"GBP","paypal","overnight",""
5799,2538,"2025-08-27","Cancelled",730.99,"USD","google_pay","standard",""
5800,41,"2024-08-11","Processing",555.95,"EUR","debit_card","standard",""
5801,8278,"2021-02-23","Shipped",1137.99,"USD","apple_pay","pickup_point",""
5802,4656,"2024-11-30","Returned",498.95,"GBP","debit_card","ups",""
5803,8171,"2021-08-18","Processing",73.99,"EUR","debit_card","fedex",""
5804,3887,"2024-11-22","Cancelled",494.95,"USD","credit_card","ups",""
5805,842,"2021-04-17","Delivered",242.95,"EUR","klarna","pickup_point",""
5806,1418,"2025-11-29","Cancelled",1195.99,"EUR","apple_pay","overnight",""
5807,2312,"2025-08-20","Processing",60.99,"USD","bank_transfer","overnight",""
5808,718,"2022-09-06","Shipped",436.99,"EUR","klarna","pickup_point",""
5809,6489,"2024-07-20","Cancelled",864.95,"GBP","apple_pay","express",""
5810,3330,"2021-12-16","Delivered",63.95,"GBP","credit_card","fedex",""
5811,1695,"2025-07-20","Pending",43.99,"USD","google_pay","express",""
5812,6085,"2021-04-02","Refunded",191.99,"EUR","credit_card","standard",""
5813,4192,"2021-11-07","Refunded",1169.95,"GBP","apple_pay","express",""
5814,7741,"2023-12-07","Returned",1454.95,"GBP","bank_transfer","fedex",""
5815,3884,"2022-09-22","Pending",889.95,"GBP","apple_pay","pickup_point",""
5816,7518,"2025-11-02","Returned",857.99,"EUR","paypal","standard",""
5817,1187,"2022-05-30","Pending",85.95,"GBP","paypal","ups",""
5818,6748,"2022-06-15","Pending",1120.99,"USD","bank_transfer","fedex",""
5819,1419,"2024-07-10","Shipped",1096.95,"EUR","google_pay","economy",""
5820,5652,"2023-03-13","Shipped",345.99,"GBP","paypal","ups",""
5821,770,"2021-02-12","Returned",752.95,"USD","debit_card","standard","Leave with neighbor if not home"
5822,6641,"2021-11-04","Shipped",1493.95,"EUR","apple_pay","ups",""
5823,6479,"2023-11-12","Pending",528.99,"GBP","klarna","standard",""
5824,5180,"2022-02-18","Refunded",254.99,"EUR","google_pay","fedex",""
5825,105,"2024-04-22","Refunded",970.95,"EUR","credit_card","dhl",""
5826,7216,"2025-02-17","Cancelled",695.95,"EUR","bank_transfer","express",""
5827,6226,"2024-10-25","Cancelled",375.99,"EUR","klarna","dhl",""
5828,1714,"2023-09-28","Refunded",675.95,"EUR","debit_card","dhl",""
5829,2427,"2022-08-26","Shipped",541.99,"GBP","google_pay","pickup_point",""
5830,3387,"2021-04-19","Delivered",371.99,"USD","klarna","standard",""
5831,739,"2021-04-06","Refunded",726.99,"EUR","debit_card","overnight",""
5832,4917,"2025-03-02","Processing",480.95,"EUR","debit_card","overnight",""
5833,1438,"2025-01-18","Cancelled",1326.95,"USD","klarna","standard",""
5834,614,"2024-02-17","Shipped",574.99,"EUR","paypal","pickup_point",""
5835,7653,"2021-10-27","Returned",1260.99,"USD","apple_pay","fedex",""
5836,9369,"2021-02-11","Cancelled",410.95,"EUR","paypal","express",""
5837,7245,"2022-04-29","Returned",324.95,"USD","debit_card","standard",""
5838,8120,"2023-08-13","Refunded",1105.99,"USD","credit_card","standard",""
5839,1057,"2025-10-25","Returned",33.99,"USD","klarna","dhl","ASAP delivery needed"
5840,5849,"2023-10-05","Pending",96.99,"EUR","paypal","fedex",""
5841,8783,"2022-01-07","Shipped",424.99,"EUR","google_pay","economy",""
5842,848,"2022-01-06","Cancelled",881.99,"USD","klarna","standard",""
5843,852,"2022-10-23","Shipped",431.95,"USD","apple_pay","standard",""
5844,7262,"2022-05-12","Processing",624.95,"GBP","paypal","pickup_point",""
5845,6768,"2024-08-08","Shipped",141.95,"USD","klarna","ups",""
5846,7191,"2025-02-02","Refunded",1361.99,"USD","apple_pay","standard",""
5847,3694,"2021-03-27","Processing",85.95,"USD","google_pay","fedex",""
5848,4326,"2025-01-15","Returned",796.95,"EUR","debit_card","dhl",""
5849,5175,"2025-12-08","Cancelled",61.95,"EUR","credit_card","dhl",""
5850,5356,"2022-07-15","Returned",618.95,"USD","credit_card","ups",""
5851,597,"2025-10-27","Returned",977.99,"GBP","credit_card","ups",""
5852,224,"2025-05-20","Returned",10.95,"EUR","debit_card","fedex",""
5853,3018,"2024-01-07","Pending",1452.99,"EUR","debit_card","overnight",""
5854,9740,"2021-05-03","Cancelled",884.95,"EUR","klarna","fedex",""
5855,674,"2025-08-01","Processing",800.99,"USD","google_pay","pickup_point",""
5856,402,"2022-08-22","Returned",456.95,"USD","bank_transfer","overnight",""
5857,1587,"2024-03-25","Refunded",673.99,"EUR","klarna","express",""
5858,654,"2024-05-25","Refunded",1109.99,"USD","apple_pay","fedex",""
5859,7143,"2021-02-06","Refunded",1403.95,"USD","google_pay","economy",""
5860,2551,"2021-12-08","Processing",903.99,"GBP","bank_transfer","pickup_point",""
5861,5678,"2021-07-18","Refunded",397.95,"GBP","debit_card","economy","Combine with other items if available"
5862,3076,"2021-10-31","Delivered",1401.95,"GBP","google_pay","pickup_point",""
5863,2089,"2025-05-11","Delivered",994.95,"USD","debit_card","fedex",""
5864,6279,"2025-07-23","Refunded",1462.95,"GBP","bank_transfer","economy",""
5865,6517,"2022-08-06","Delivered",226.99,"USD","paypal","pickup_point",""
5866,959,"2021-06-29","Pending",796.95,"EUR","google_pay","pickup_point",""
5867,1015,"2023-01-18","Returned",606.95,"USD","credit_card","express","Signature required"
5868,3758,"2024-06-27","Refunded",765.95,"EUR","google_pay","ups",""
5869,984,"2022-09-18","Processing",1046.99,"GBP","bank_transfer","express",""
5870,7336,"2022-09-01","Shipped",267.99,"USD","apple_pay","ups",""
5871,4631,"2024-04-06","Processing",595.99,"GBP","credit_card","overnight",""
5872,2909,"2024-10-12","Returned",204.95,"EUR","debit_card","fedex",""
5873,644,"2022-04-20","Pending",642.95,"GBP","klarna","ups",""
5874,4936,"2021-11-22","Returned",371.95,"USD","bank_transfer","ups",""
5875,1160,"2025-05-27","Cancelled",694.95,"GBP","apple_pay","ups",""
5876,57,"2021-03-14","Returned",372.99,"USD","bank_transfer","fedex",""
5877,1800,"2021-05-08","Cancelled",805.99,"USD","credit_card","economy",""
5878,2467,"2021-02-11","Refunded",684.99,"GBP","credit_card","pickup_point",""
5879,8757,"2022-07-11","Processing",133.95,"GBP","klarna","ups",""
5880,5014,"2025-07-17","Refunded",646.99,"GBP","debit_card","ups",""
5881,3431,"2025-05-08","Delivered",784.95,"USD","klarna","express","Please pack carefully"
5882,2993,"2021-10-03","Pending",511.95,"USD","credit_card","ups",""
5883,8869,"2022-11-05","Cancelled",858.95,"USD","credit_card","fedex",""
5884,5006,"2025-07-17","Returned",1290.99,"EUR","google_pay","express",""
5885,7948,"2022-10-31","Pending",1169.95,"GBP","debit_card","economy",""
5886,7869,"2021-04-26","Delivered",803.95,"USD","apple_pay","standard",""
5887,1493,"2023-08-13","Processing",306.99,"USD","apple_pay","express",""
5888,3356,"2023-08-15","Pending",465.99,"USD","debit_card","overnight",""
5889,130,"2021-03-04","Processing",1254.95,"GBP","credit_card","standard",""
5890,3359,"2024-01-08","Processing",321.99,"USD","paypal","economy",""
5891,5785,"2021-06-14","Shipped",1138.99,"GBP","apple_pay","dhl",""
5892,6374,"2022-10-27","Cancelled",525.99,"USD","paypal","express",""
5893,9384,"2024-08-09","Refunded",1030.99,"GBP","paypal","economy",""
5894,2160,"2022-01-27","Cancelled",1164.95,"EUR","debit_card","economy",""
